Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_5,14.0,0.0,5.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_6,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_7,18.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_8,10.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_9,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,8,list_10,15.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_1,16.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_2,8.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_3,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_4,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_5,14.0,0.0,5.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_6,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_7,18.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_8,10.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_9,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,8,list_10,15.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_1,16.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_2,8.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_3,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_4,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_5,14.0,0.0,5.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_6,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_7,18.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_8,10.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_9,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,8,list_10,15.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_1,16.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_2,8.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_3,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_4,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_5,14.0,0.0,5.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_6,14.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_7,18.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_8,10.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_9,13.0,0.0,4.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,8,list_10,15.0,0.0,3.0,0.0,0.0,0.0,8.0,80,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,6471,1817,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_2,73.0,0.0,7.0,0.0,1.0,0.0,15.0,5118,1445,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,5940,1816,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,6193,1825,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,1.0,0.0,15.0,1726,424,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,4322,1307,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,1597,385,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_8,67.0,0.0,8.0,0.0,1.0,0.0,15.0,3001,620,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,2134,574,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,16,list_10,69.0,0.0,9.0,0.0,1.0,0.0,15.0,3134,692,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_2,73.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_8,67.0,0.0,8.0,0.0,1.0,0.0,15.0,150,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,Integers-10000000:10001000,16,list_10,69.0,0.0,9.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_2,73.0,39.0,7.0,2.0,1.0,1.0,16.0,161,0,True,False,,True,False,False,0.325,0.125,0.0625,0.0625,1.0,0.775,0.9375,0.85625
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_8,67.0,11.0,8.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.09166666666666666,0.0625,0.0,0.0,1.0,0.9229166666666666,1.0,0.9614583333333333
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,Integers-10000000:10001000,16,list_10,69.0,13.0,9.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.10833333333333334,0.0625,0.0,0.0,1.0,0.9145833333333333,1.0,0.9572916666666667
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,1.0,0.0,15.0,150,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_2,73.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_8,67.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,Integers-10000000:10001000,16,list_10,69.0,0.0,9.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_2,73.0,14.0,7.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.11666666666666667,0.0625,0.0,0.0,1.0,0.9104166666666667,1.0,0.9552083333333333
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_8,67.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,Integers-10000000:10001000,16,list_10,69.0,0.0,9.0,0.0,1.0,0.0,15.0,150,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_2,73.0,14.0,7.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.11666666666666667,0.0625,0.0,0.0,1.0,0.9104166666666667,1.0,0.9552083333333333
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_6,71.0,10.0,8.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.08333333333333333,0.0625,0.0,0.0,1.0,0.9270833333333334,1.0,0.9635416666666667
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_8,67.0,11.0,8.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.09166666666666666,0.0625,0.0,0.0,1.0,0.9229166666666666,1.0,0.9614583333333333
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,Integers-10000000:10001000,16,list_10,69.0,13.0,9.0,1.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.10833333333333334,0.0625,0.0,0.0,1.0,0.9145833333333333,1.0,0.9572916666666667
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_1,75.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_2,73.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_3,67.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_4,63.0,0.0,7.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_5,75.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_6,71.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_7,51.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_8,67.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_9,45.0,0.0,8.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,Integers-10000000:10001000,16,list_10,69.0,0.0,9.0,0.0,0.0,0.0,16.0,160,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_1,217.0,0.0,16.0,0.0,1.0,0.0,31.0,3180,929,True,False,,True,False,False,0.0,0.0,0.03125,0.0,1.0,1.0,0.984375,0.9921875
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_2,283.0,0.0,16.0,0.0,0.0,0.0,32.0,2602,512,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_3,192.0,0.0,16.0,0.0,0.0,0.0,32.0,5294,1708,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_4,254.0,0.0,14.0,0.0,1.0,0.0,31.0,2295,475,True,False,,True,False,False,0.0,0.0,0.03125,0.0,1.0,1.0,0.984375,0.9921875
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_5,242.0,0.0,17.0,0.0,0.0,0.0,32.0,2495,489,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_6,183.0,0.0,15.0,0.0,1.0,0.0,31.0,3275,770,True,False,,True,False,False,0.0,0.0,0.03125,0.0,1.0,1.0,0.984375,0.9921875
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_7,283.0,0.0,16.0,0.0,0.0,0.0,32.0,2486,671,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_8,207.0,0.0,15.0,0.0,3.0,0.0,29.0,1681,305,True,False,,True,False,False,0.0,0.0,0.09375,0.0,1.0,1.0,0.953125,0.9765625
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_9,263.0,0.0,15.0,0.0,6.0,0.0,26.0,2270,526,True,False,,True,False,False,0.0,0.0,0.1875,0.0,1.0,1.0,0.90625,0.953125
sortbench,advanced,v1.0,deepseekr1,Integers-10000000:10001000,32,list_10,254.0,0.0,15.0,0.0,0.0,0.0,32.0,2272,419,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
